"","Wormbase.ID","ï..Sequence.ID","Category.1","Category.2","Category.3","Description"
"7577","WBGene00019017",NA,NA,NA,NA,NA
"7578","WBGene00019018",NA,NA,NA,NA,NA
"7579","WBGene00019020",NA,NA,NA,NA,NA
"7580","WBGene00019021",NA,NA,NA,NA,NA
"7581","WBGene00019022",NA,NA,NA,NA,NA
"7582","WBGene00019026",NA,NA,NA,NA,NA
"7583","WBGene00019030",NA,NA,NA,NA,NA
"7584","WBGene00019057",NA,NA,NA,NA,NA
"7585","WBGene00019060",NA,NA,NA,NA,NA
"7586","WBGene00019061",NA,NA,NA,NA,NA
"7587","WBGene00019064",NA,NA,NA,NA,NA
"7588","WBGene00019068",NA,NA,NA,NA,NA
"7589","WBGene00019074",NA,NA,NA,NA,NA
"7590","WBGene00019076",NA,NA,NA,NA,NA
"7591","WBGene00019077",NA,NA,NA,NA,NA
"7592","WBGene00019079",NA,NA,NA,NA,NA
"7593","WBGene00019084",NA,NA,NA,NA,NA
"7594","WBGene00019087",NA,NA,NA,NA,NA
"7595","WBGene00019090",NA,NA,NA,NA,NA
"7596","WBGene00019092",NA,NA,NA,NA,NA
"7597","WBGene00019095",NA,NA,NA,NA,NA
"7598","WBGene00019097",NA,NA,NA,NA,NA
"7599","WBGene00019100",NA,NA,NA,NA,NA
"7600","WBGene00019102",NA,NA,NA,NA,NA
"7601","WBGene00019105",NA,NA,NA,NA,NA
"7602","WBGene00019111",NA,NA,NA,NA,NA
"7603","WBGene00019116",NA,NA,NA,NA,NA
"7604","WBGene00019118",NA,NA,NA,NA,NA
"7605","WBGene00019120",NA,NA,NA,NA,NA
"7606","WBGene00019121",NA,NA,NA,NA,NA
"7607","WBGene00019122",NA,NA,NA,NA,NA
"7608","WBGene00019124",NA,NA,NA,NA,NA
"7609","WBGene00019125",NA,NA,NA,NA,NA
"7610","WBGene00019126",NA,NA,NA,NA,NA
"7611","WBGene00019127",NA,NA,NA,NA,NA
"7612","WBGene00019129",NA,NA,NA,NA,NA
"7613","WBGene00019130",NA,NA,NA,NA,NA
"7614","WBGene00019146",NA,NA,NA,NA,NA
"7615","WBGene00019148",NA,NA,NA,NA,NA
"7616","WBGene00019152",NA,NA,NA,NA,NA
"7617","WBGene00019154",NA,NA,NA,NA,NA
"7618","WBGene00019157",NA,NA,NA,NA,NA
"7619","WBGene00019158",NA,NA,NA,NA,NA
"7620","WBGene00019160",NA,NA,NA,NA,NA
"7621","WBGene00019162",NA,NA,NA,NA,NA
"7622","WBGene00019163",NA,NA,NA,NA,NA
"7623","WBGene00019164",NA,NA,NA,NA,NA
"7624","WBGene00019165",NA,NA,NA,NA,NA
"7625","WBGene00019166",NA,NA,NA,NA,NA
"7626","WBGene00019167",NA,NA,NA,NA,NA
"7627","WBGene00019168",NA,NA,NA,NA,NA
"7628","WBGene00019170",NA,NA,NA,NA,NA
"7629","WBGene00019173",NA,NA,NA,NA,NA
"7630","WBGene00019180",NA,NA,NA,NA,NA
"7631","WBGene00019185",NA,NA,NA,NA,NA
"7632","WBGene00019188",NA,NA,NA,NA,NA
"7633","WBGene00019196",NA,NA,NA,NA,NA
"7634","WBGene00019198",NA,NA,NA,NA,NA
"7635","WBGene00019199",NA,NA,NA,NA,NA
"7636","WBGene00019203",NA,NA,NA,NA,NA
"7637","WBGene00019204",NA,NA,NA,NA,NA
"7638","WBGene00019205",NA,NA,NA,NA,NA
"7639","WBGene00019207",NA,NA,NA,NA,NA
"7640","WBGene00019209",NA,NA,NA,NA,NA
"7641","WBGene00019211",NA,NA,NA,NA,NA
"7642","WBGene00019212",NA,NA,NA,NA,NA
"7643","WBGene00019213",NA,NA,NA,NA,NA
"7644","WBGene00019217",NA,NA,NA,NA,NA
"7645","WBGene00019218",NA,NA,NA,NA,NA
"7646","WBGene00019219",NA,NA,NA,NA,NA
"7647","WBGene00019220",NA,NA,NA,NA,NA
"7648","WBGene00019221",NA,NA,NA,NA,NA
"7649","WBGene00019226",NA,NA,NA,NA,NA
"7650","WBGene00019227",NA,NA,NA,NA,NA
"7651","WBGene00019232",NA,NA,NA,NA,NA
"7652","WBGene00019234",NA,NA,NA,NA,NA
"7653","WBGene00019236",NA,NA,NA,NA,NA
"7654","WBGene00019237",NA,NA,NA,NA,NA
"7655","WBGene00019240",NA,NA,NA,NA,NA
"7656","WBGene00019241",NA,NA,NA,NA,NA
"7657","WBGene00019244",NA,NA,NA,NA,NA
"7658","WBGene00019245",NA,NA,NA,NA,NA
"7659","WBGene00019246",NA,NA,NA,NA,NA
"7660","WBGene00019247",NA,NA,NA,NA,NA
"7661","WBGene00019249",NA,NA,NA,NA,NA
"7662","WBGene00019250",NA,NA,NA,NA,NA
"7663","WBGene00019254",NA,NA,NA,NA,NA
"7664","WBGene00019259",NA,NA,NA,NA,NA
"7665","WBGene00019261",NA,NA,NA,NA,NA
"7666","WBGene00019264",NA,NA,NA,NA,NA
"7667","WBGene00019268",NA,NA,NA,NA,NA
"7668","WBGene00019270",NA,NA,NA,NA,NA
"7669","WBGene00019272",NA,NA,NA,NA,NA
"7670","WBGene00019273",NA,NA,NA,NA,NA
"7671","WBGene00019274",NA,NA,NA,NA,NA
"7672","WBGene00019275",NA,NA,NA,NA,NA
"7673","WBGene00019276",NA,NA,NA,NA,NA
"7674","WBGene00019277",NA,NA,NA,NA,NA
"7675","WBGene00019280",NA,NA,NA,NA,NA
"7676","WBGene00019282",NA,NA,NA,NA,NA
"7677","WBGene00019284",NA,NA,NA,NA,NA
"7678","WBGene00019285",NA,NA,NA,NA,NA
"7679","WBGene00019294",NA,NA,NA,NA,NA
"7680","WBGene00019295",NA,NA,NA,NA,NA
"7681","WBGene00019296",NA,NA,NA,NA,NA
"7682","WBGene00019298",NA,NA,NA,NA,NA
"7683","WBGene00019300",NA,NA,NA,NA,NA
"7684","WBGene00019301",NA,NA,NA,NA,NA
"7685","WBGene00019305",NA,NA,NA,NA,NA
"7686","WBGene00019317",NA,NA,NA,NA,NA
"7687","WBGene00019318",NA,NA,NA,NA,NA
"7688","WBGene00019320",NA,NA,NA,NA,NA
"7689","WBGene00019322",NA,NA,NA,NA,NA
"7690","WBGene00019323",NA,NA,NA,NA,NA
"7691","WBGene00019324",NA,NA,NA,NA,NA
"7692","WBGene00019326",NA,NA,NA,NA,NA
"7693","WBGene00019327",NA,NA,NA,NA,NA
"7694","WBGene00019328",NA,NA,NA,NA,NA
"7695","WBGene00019329",NA,NA,NA,NA,NA
"7696","WBGene00019332",NA,NA,NA,NA,NA
"7697","WBGene00019333",NA,NA,NA,NA,NA
"7698","WBGene00019334",NA,NA,NA,NA,NA
"7699","WBGene00019344",NA,NA,NA,NA,NA
"7700","WBGene00019345",NA,NA,NA,NA,NA
"7701","WBGene00019347",NA,NA,NA,NA,NA
"7702","WBGene00019351",NA,NA,NA,NA,NA
"7703","WBGene00019353",NA,NA,NA,NA,NA
"7704","WBGene00019354",NA,NA,NA,NA,NA
"7705","WBGene00019355",NA,NA,NA,NA,NA
"7706","WBGene00019357",NA,NA,NA,NA,NA
"7707","WBGene00019361",NA,NA,NA,NA,NA
"7708","WBGene00019365",NA,NA,NA,NA,NA
"7709","WBGene00019368",NA,NA,NA,NA,NA
"7710","WBGene00019373",NA,NA,NA,NA,NA
"7711","WBGene00019380",NA,NA,NA,NA,NA
"7712","WBGene00019381",NA,NA,NA,NA,NA
"7713","WBGene00019396",NA,NA,NA,NA,NA
"7714","WBGene00019399",NA,NA,NA,NA,NA
"7715","WBGene00019400",NA,NA,NA,NA,NA
"7716","WBGene00019401",NA,NA,NA,NA,NA
"7717","WBGene00019402",NA,NA,NA,NA,NA
"7718","WBGene00019403",NA,NA,NA,NA,NA
"7719","WBGene00019404",NA,NA,NA,NA,NA
"7720","WBGene00019405",NA,NA,NA,NA,NA
"7721","WBGene00019406",NA,NA,NA,NA,NA
"7722","WBGene00019407",NA,NA,NA,NA,NA
"7723","WBGene00019408",NA,NA,NA,NA,NA
"7724","WBGene00019409",NA,NA,NA,NA,NA
"7725","WBGene00019410",NA,NA,NA,NA,NA
"7726","WBGene00019411",NA,NA,NA,NA,NA
"7727","WBGene00019427",NA,NA,NA,NA,NA
"7728","WBGene00019428",NA,NA,NA,NA,NA
"7729","WBGene00019429",NA,NA,NA,NA,NA
"7730","WBGene00019430",NA,NA,NA,NA,NA
"7731","WBGene00019431",NA,NA,NA,NA,NA
"7732","WBGene00019432",NA,NA,NA,NA,NA
"7733","WBGene00019433",NA,NA,NA,NA,NA
"7734","WBGene00019435",NA,NA,NA,NA,NA
"7735","WBGene00019449",NA,NA,NA,NA,NA
"7736","WBGene00019450",NA,NA,NA,NA,NA
"7737","WBGene00019457",NA,NA,NA,NA,NA
"7738","WBGene00019458",NA,NA,NA,NA,NA
"7739","WBGene00019460",NA,NA,NA,NA,NA
"7740","WBGene00019462",NA,NA,NA,NA,NA
"7741","WBGene00019464",NA,NA,NA,NA,NA
"7742","WBGene00019465",NA,NA,NA,NA,NA
"7743","WBGene00019466",NA,NA,NA,NA,NA
"7744","WBGene00019467",NA,NA,NA,NA,NA
"7745","WBGene00019477",NA,NA,NA,NA,NA
"7746","WBGene00019478",NA,NA,NA,NA,NA
"7747","WBGene00019479",NA,NA,NA,NA,NA
"7748","WBGene00019480",NA,NA,NA,NA,NA
"7749","WBGene00019481",NA,NA,NA,NA,NA
"7750","WBGene00019487",NA,NA,NA,NA,NA
"7751","WBGene00019488",NA,NA,NA,NA,NA
"7752","WBGene00019489",NA,NA,NA,NA,NA
"7753","WBGene00019490",NA,NA,NA,NA,NA
"7754","WBGene00019492",NA,NA,NA,NA,NA
"7755","WBGene00019495",NA,NA,NA,NA,NA
"7756","WBGene00019497",NA,NA,NA,NA,NA
"7757","WBGene00019498",NA,NA,NA,NA,NA
"7758","WBGene00019503",NA,NA,NA,NA,NA
"7759","WBGene00019504",NA,NA,NA,NA,NA
"7760","WBGene00019509",NA,NA,NA,NA,NA
"7761","WBGene00019510",NA,NA,NA,NA,NA
"7762","WBGene00019511",NA,NA,NA,NA,NA
"7763","WBGene00019513",NA,NA,NA,NA,NA
"7764","WBGene00019515",NA,NA,NA,NA,NA
"7765","WBGene00019520",NA,NA,NA,NA,NA
"7766","WBGene00019521",NA,NA,NA,NA,NA
"7767","WBGene00019537",NA,NA,NA,NA,NA
"7768","WBGene00019538",NA,NA,NA,NA,NA
"7769","WBGene00019540",NA,NA,NA,NA,NA
"7770","WBGene00019543",NA,NA,NA,NA,NA
"7771","WBGene00019544",NA,NA,NA,NA,NA
"7772","WBGene00019545",NA,NA,NA,NA,NA
"7773","WBGene00019546",NA,NA,NA,NA,NA
"7774","WBGene00019550",NA,NA,NA,NA,NA
"7775","WBGene00019563",NA,NA,NA,NA,NA
"7776","WBGene00019564",NA,NA,NA,NA,NA
"7777","WBGene00019572",NA,NA,NA,NA,NA
"7778","WBGene00019590",NA,NA,NA,NA,NA
"7779","WBGene00019592",NA,NA,NA,NA,NA
"7780","WBGene00019593",NA,NA,NA,NA,NA
"7781","WBGene00019595",NA,NA,NA,NA,NA
"7782","WBGene00019599",NA,NA,NA,NA,NA
"7783","WBGene00019600",NA,NA,NA,NA,NA
"7784","WBGene00019601",NA,NA,NA,NA,NA
"7785","WBGene00019605",NA,NA,NA,NA,NA
"7786","WBGene00019606",NA,NA,NA,NA,NA
"7787","WBGene00019607",NA,NA,NA,NA,NA
"7788","WBGene00019608",NA,NA,NA,NA,NA
"7789","WBGene00019609",NA,NA,NA,NA,NA
"7790","WBGene00019612",NA,NA,NA,NA,NA
"7791","WBGene00019615",NA,NA,NA,NA,NA
"7792","WBGene00019617",NA,NA,NA,NA,NA
"7793","WBGene00019619",NA,NA,NA,NA,NA
"7794","WBGene00019620",NA,NA,NA,NA,NA
"7795","WBGene00019622",NA,NA,NA,NA,NA
"7796","WBGene00019624",NA,NA,NA,NA,NA
"7797","WBGene00019627",NA,NA,NA,NA,NA
"7798","WBGene00019628",NA,NA,NA,NA,NA
"7799","WBGene00019629",NA,NA,NA,NA,NA
"7800","WBGene00019630",NA,NA,NA,NA,NA
"7801","WBGene00019631",NA,NA,NA,NA,NA
"7802","WBGene00019636",NA,NA,NA,NA,NA
"7803","WBGene00019642",NA,NA,NA,NA,NA
"7804","WBGene00019643",NA,NA,NA,NA,NA
"7805","WBGene00019644",NA,NA,NA,NA,NA
"7806","WBGene00019645",NA,NA,NA,NA,NA
"7807","WBGene00019647",NA,NA,NA,NA,NA
"7808","WBGene00019648",NA,NA,NA,NA,NA
"7809","WBGene00019649",NA,NA,NA,NA,NA
"7810","WBGene00019650",NA,NA,NA,NA,NA
"7811","WBGene00019656",NA,NA,NA,NA,NA
"7812","WBGene00019657",NA,NA,NA,NA,NA
"7813","WBGene00019658",NA,NA,NA,NA,NA
"7814","WBGene00019660",NA,NA,NA,NA,NA
"7815","WBGene00019661",NA,NA,NA,NA,NA
"7816","WBGene00019663",NA,NA,NA,NA,NA
"7817","WBGene00019664",NA,NA,NA,NA,NA
"7818","WBGene00019666",NA,NA,NA,NA,NA
"7819","WBGene00019673",NA,NA,NA,NA,NA
"7820","WBGene00019674",NA,NA,NA,NA,NA
"7821","WBGene00019677",NA,NA,NA,NA,NA
"7822","WBGene00019678",NA,NA,NA,NA,NA
"7823","WBGene00019679",NA,NA,NA,NA,NA
"7824","WBGene00019680",NA,NA,NA,NA,NA
"7825","WBGene00019682",NA,NA,NA,NA,NA
"7826","WBGene00019686",NA,NA,NA,NA,NA
"7827","WBGene00019693",NA,NA,NA,NA,NA
"7828","WBGene00019697",NA,NA,NA,NA,NA
"7829","WBGene00019698",NA,NA,NA,NA,NA
"7830","WBGene00019711",NA,NA,NA,NA,NA
"7831","WBGene00019713",NA,NA,NA,NA,NA
"7832","WBGene00019715",NA,NA,NA,NA,NA
"7833","WBGene00019716",NA,NA,NA,NA,NA
"7834","WBGene00019717",NA,NA,NA,NA,NA
"7835","WBGene00019719",NA,NA,NA,NA,NA
"7836","WBGene00019720",NA,NA,NA,NA,NA
"7837","WBGene00019721",NA,NA,NA,NA,NA
"7838","WBGene00019724",NA,NA,NA,NA,NA
"7839","WBGene00019725",NA,NA,NA,NA,NA
"7840","WBGene00019726",NA,NA,NA,NA,NA
"7841","WBGene00019727",NA,NA,NA,NA,NA
"7842","WBGene00019728",NA,NA,NA,NA,NA
"7843","WBGene00019730",NA,NA,NA,NA,NA
"7844","WBGene00019732",NA,NA,NA,NA,NA
"7845","WBGene00019733",NA,NA,NA,NA,NA
"7846","WBGene00019734",NA,NA,NA,NA,NA
"7847","WBGene00019738",NA,NA,NA,NA,NA
"7848","WBGene00019743",NA,NA,NA,NA,NA
"7849","WBGene00019744",NA,NA,NA,NA,NA
"7850","WBGene00019747",NA,NA,NA,NA,NA
"7851","WBGene00019748",NA,NA,NA,NA,NA
"7852","WBGene00019750",NA,NA,NA,NA,NA
"7853","WBGene00019753",NA,NA,NA,NA,NA
"7854","WBGene00019754",NA,NA,NA,NA,NA
"7855","WBGene00019756",NA,NA,NA,NA,NA
"7856","WBGene00019757",NA,NA,NA,NA,NA
"7857","WBGene00019759",NA,NA,NA,NA,NA
"7858","WBGene00019760",NA,NA,NA,NA,NA
"7859","WBGene00019762",NA,NA,NA,NA,NA
"7860","WBGene00019766",NA,NA,NA,NA,NA
"7861","WBGene00019767",NA,NA,NA,NA,NA
"7862","WBGene00019768",NA,NA,NA,NA,NA
"7863","WBGene00019770",NA,NA,NA,NA,NA
"7864","WBGene00019771",NA,NA,NA,NA,NA
"7865","WBGene00019772",NA,NA,NA,NA,NA
"7866","WBGene00019774",NA,NA,NA,NA,NA
"7867","WBGene00019778",NA,NA,NA,NA,NA
"7868","WBGene00019779",NA,NA,NA,NA,NA
"7869","WBGene00019780",NA,NA,NA,NA,NA
"7870","WBGene00019781",NA,NA,NA,NA,NA
"7871","WBGene00019782",NA,NA,NA,NA,NA
"7872","WBGene00019786",NA,NA,NA,NA,NA
"7873","WBGene00019787",NA,NA,NA,NA,NA
"7874","WBGene00019800",NA,NA,NA,NA,NA
"7875","WBGene00019801",NA,NA,NA,NA,NA
"7876","WBGene00019803",NA,NA,NA,NA,NA
"7877","WBGene00019805",NA,NA,NA,NA,NA
"7878","WBGene00019807",NA,NA,NA,NA,NA
"7879","WBGene00019808",NA,NA,NA,NA,NA
"7880","WBGene00019811",NA,NA,NA,NA,NA
"7881","WBGene00019813",NA,NA,NA,NA,NA
"7882","WBGene00019818",NA,NA,NA,NA,NA
"7883","WBGene00019819",NA,NA,NA,NA,NA
"7884","WBGene00019820",NA,NA,NA,NA,NA
"7885","WBGene00019821",NA,NA,NA,NA,NA
"7886","WBGene00019822",NA,NA,NA,NA,NA
"7887","WBGene00019823",NA,NA,NA,NA,NA
"7888","WBGene00019824",NA,NA,NA,NA,NA
"7889","WBGene00019825",NA,NA,NA,NA,NA
"7890","WBGene00019827",NA,NA,NA,NA,NA
"7891","WBGene00019829",NA,NA,NA,NA,NA
"7892","WBGene00019830",NA,NA,NA,NA,NA
"7893","WBGene00019831",NA,NA,NA,NA,NA
"7894","WBGene00019836",NA,NA,NA,NA,NA
"7895","WBGene00019838",NA,NA,NA,NA,NA
"7896","WBGene00019839",NA,NA,NA,NA,NA
"7897","WBGene00019841",NA,NA,NA,NA,NA
"7898","WBGene00019842",NA,NA,NA,NA,NA
"7899","WBGene00019843",NA,NA,NA,NA,NA
"7900","WBGene00019844",NA,NA,NA,NA,NA
"7901","WBGene00019846",NA,NA,NA,NA,NA
"7902","WBGene00019847",NA,NA,NA,NA,NA
"7903","WBGene00019855",NA,NA,NA,NA,NA
"7904","WBGene00019862",NA,NA,NA,NA,NA
"7905","WBGene00019867",NA,NA,NA,NA,NA
"7906","WBGene00019868",NA,NA,NA,NA,NA
"7907","WBGene00019871",NA,NA,NA,NA,NA
"7908","WBGene00019872",NA,NA,NA,NA,NA
"7909","WBGene00019873",NA,NA,NA,NA,NA
"7910","WBGene00019875",NA,NA,NA,NA,NA
"7911","WBGene00019877",NA,NA,NA,NA,NA
"7912","WBGene00019882",NA,NA,NA,NA,NA
"7913","WBGene00019883",NA,NA,NA,NA,NA
"7914","WBGene00019884",NA,NA,NA,NA,NA
"7915","WBGene00019888",NA,NA,NA,NA,NA
"7916","WBGene00019890",NA,NA,NA,NA,NA
"7917","WBGene00019892",NA,NA,NA,NA,NA
"7918","WBGene00019893",NA,NA,NA,NA,NA
"7919","WBGene00019895",NA,NA,NA,NA,NA
"7920","WBGene00019898",NA,NA,NA,NA,NA
"7921","WBGene00019900",NA,NA,NA,NA,NA
"7922","WBGene00019901",NA,NA,NA,NA,NA
"7923","WBGene00019902",NA,NA,NA,NA,NA
"7924","WBGene00019904",NA,NA,NA,NA,NA
"7925","WBGene00019911",NA,NA,NA,NA,NA
"7926","WBGene00019914",NA,NA,NA,NA,NA
"7927","WBGene00019915",NA,NA,NA,NA,NA
"7928","WBGene00019932",NA,NA,NA,NA,NA
"7929","WBGene00019937",NA,NA,NA,NA,NA
"7930","WBGene00019938",NA,NA,NA,NA,NA
"7931","WBGene00019939",NA,NA,NA,NA,NA
"7932","WBGene00019940",NA,NA,NA,NA,NA
"7933","WBGene00019941",NA,NA,NA,NA,NA
"7934","WBGene00019943",NA,NA,NA,NA,NA
"7935","WBGene00019944",NA,NA,NA,NA,NA
"7936","WBGene00019946",NA,NA,NA,NA,NA
"7937","WBGene00019947",NA,NA,NA,NA,NA
"7938","WBGene00019953",NA,NA,NA,NA,NA
"7939","WBGene00019955",NA,NA,NA,NA,NA
"7940","WBGene00019957",NA,NA,NA,NA,NA
"7941","WBGene00019958",NA,NA,NA,NA,NA
"7942","WBGene00019959",NA,NA,NA,NA,NA
"7943","WBGene00019960",NA,NA,NA,NA,NA
"7944","WBGene00019963",NA,NA,NA,NA,NA
"7945","WBGene00019965",NA,NA,NA,NA,NA
"7946","WBGene00019967",NA,NA,NA,NA,NA
"7947","WBGene00019968",NA,NA,NA,NA,NA
"7948","WBGene00019971",NA,NA,NA,NA,NA
"7949","WBGene00019972",NA,NA,NA,NA,NA
"7950","WBGene00019973",NA,NA,NA,NA,NA
"7951","WBGene00019975",NA,NA,NA,NA,NA
"7952","WBGene00019977",NA,NA,NA,NA,NA
"7953","WBGene00019978",NA,NA,NA,NA,NA
"7954","WBGene00019979",NA,NA,NA,NA,NA
"7955","WBGene00019983",NA,NA,NA,NA,NA
"7956","WBGene00019986",NA,NA,NA,NA,NA
"7957","WBGene00019988",NA,NA,NA,NA,NA
"7958","WBGene00019993",NA,NA,NA,NA,NA
"7959","WBGene00019994",NA,NA,NA,NA,NA
"7960","WBGene00019995",NA,NA,NA,NA,NA
"7961","WBGene00019998",NA,NA,NA,NA,NA
"7962","WBGene00020003",NA,NA,NA,NA,NA
"7963","WBGene00020006",NA,NA,NA,NA,NA
"7964","WBGene00020007",NA,NA,NA,NA,NA
"7965","WBGene00020009",NA,NA,NA,NA,NA
"7966","WBGene00020011",NA,NA,NA,NA,NA
"7967","WBGene00020012",NA,NA,NA,NA,NA
"7968","WBGene00020014",NA,NA,NA,NA,NA
"7969","WBGene00020017",NA,NA,NA,NA,NA
"7970","WBGene00020022",NA,NA,NA,NA,NA
"7971","WBGene00020025",NA,NA,NA,NA,NA
"7972","WBGene00020026",NA,NA,NA,NA,NA
"7973","WBGene00020027",NA,NA,NA,NA,NA
"7974","WBGene00020028",NA,NA,NA,NA,NA
"7975","WBGene00020029",NA,NA,NA,NA,NA
"7976","WBGene00020030",NA,NA,NA,NA,NA
"7977","WBGene00020031",NA,NA,NA,NA,NA
"7978","WBGene00020033",NA,NA,NA,NA,NA
"7979","WBGene00020035",NA,NA,NA,NA,NA
"7980","WBGene00020036",NA,NA,NA,NA,NA
"7981","WBGene00020037",NA,NA,NA,NA,NA
"7982","WBGene00020038",NA,NA,NA,NA,NA
"7983","WBGene00020039",NA,NA,NA,NA,NA
"7984","WBGene00020040",NA,NA,NA,NA,NA
"7985","WBGene00020047",NA,NA,NA,NA,NA
"7986","WBGene00020049",NA,NA,NA,NA,NA
"7987","WBGene00020051",NA,NA,NA,NA,NA
"7988","WBGene00020052",NA,NA,NA,NA,NA
"7989","WBGene00020054",NA,NA,NA,NA,NA
"7990","WBGene00020058",NA,NA,NA,NA,NA
"7991","WBGene00020064",NA,NA,NA,NA,NA
"7992","WBGene00020068",NA,NA,NA,NA,NA
"7993","WBGene00020075",NA,NA,NA,NA,NA
"7994","WBGene00020082",NA,NA,NA,NA,NA
"7995","WBGene00020083",NA,NA,NA,NA,NA
"7996","WBGene00020084",NA,NA,NA,NA,NA
"7997","WBGene00020088",NA,NA,NA,NA,NA
"7998","WBGene00020089",NA,NA,NA,NA,NA
"7999","WBGene00020091",NA,NA,NA,NA,NA
"8000","WBGene00020092",NA,NA,NA,NA,NA
"8001","WBGene00020093",NA,NA,NA,NA,NA
"8002","WBGene00020094",NA,NA,NA,NA,NA
"8003","WBGene00020095",NA,NA,NA,NA,NA
"8004","WBGene00020096",NA,NA,NA,NA,NA
"8005","WBGene00020097",NA,NA,NA,NA,NA
"8006","WBGene00020099",NA,NA,NA,NA,NA
"8007","WBGene00020101",NA,NA,NA,NA,NA
"8008","WBGene00020102",NA,NA,NA,NA,NA
"8009","WBGene00020104",NA,NA,NA,NA,NA
"8010","WBGene00020105",NA,NA,NA,NA,NA
"8011","WBGene00020106",NA,NA,NA,NA,NA
"8012","WBGene00020107",NA,NA,NA,NA,NA
"8013","WBGene00020109",NA,NA,NA,NA,NA
"8014","WBGene00020110",NA,NA,NA,NA,NA
"8015","WBGene00020111",NA,NA,NA,NA,NA
"8016","WBGene00020112",NA,NA,NA,NA,NA
"8017","WBGene00020113",NA,NA,NA,NA,NA
"8018","WBGene00020114",NA,NA,NA,NA,NA
"8019","WBGene00020115",NA,NA,NA,NA,NA
"8020","WBGene00020126",NA,NA,NA,NA,NA
"8021","WBGene00020131",NA,NA,NA,NA,NA
"8022","WBGene00020134",NA,NA,NA,NA,NA
"8023","WBGene00020136",NA,NA,NA,NA,NA
"8024","WBGene00020139",NA,NA,NA,NA,NA
"8025","WBGene00020140",NA,NA,NA,NA,NA
"8026","WBGene00020142",NA,NA,NA,NA,NA
"8027","WBGene00020143",NA,NA,NA,NA,NA
"8028","WBGene00020146",NA,NA,NA,NA,NA
"8029","WBGene00020148",NA,NA,NA,NA,NA
"8030","WBGene00020149",NA,NA,NA,NA,NA
"8031","WBGene00020155",NA,NA,NA,NA,NA
"8032","WBGene00020156",NA,NA,NA,NA,NA
"8033","WBGene00020158",NA,NA,NA,NA,NA
"8034","WBGene00020160",NA,NA,NA,NA,NA
"8035","WBGene00020166",NA,NA,NA,NA,NA
"8036","WBGene00020169",NA,NA,NA,NA,NA
"8037","WBGene00020171",NA,NA,NA,NA,NA
"8038","WBGene00020172",NA,NA,NA,NA,NA
"8039","WBGene00020181",NA,NA,NA,NA,NA
"8040","WBGene00020184",NA,NA,NA,NA,NA
"8041","WBGene00020185",NA,NA,NA,NA,NA
"8042","WBGene00020187",NA,NA,NA,NA,NA
"8043","WBGene00020190",NA,NA,NA,NA,NA
"8044","WBGene00020192",NA,NA,NA,NA,NA
"8045","WBGene00020193",NA,NA,NA,NA,NA
"8046","WBGene00020194",NA,NA,NA,NA,NA
"8047","WBGene00020195",NA,NA,NA,NA,NA
"8048","WBGene00020197",NA,NA,NA,NA,NA
"8049","WBGene00020199",NA,NA,NA,NA,NA
"8050","WBGene00020200",NA,NA,NA,NA,NA
"8051","WBGene00020207",NA,NA,NA,NA,NA
"8052","WBGene00020208",NA,NA,NA,NA,NA
"8053","WBGene00020209",NA,NA,NA,NA,NA
"8054","WBGene00020215",NA,NA,NA,NA,NA
"8055","WBGene00020216",NA,NA,NA,NA,NA
"8056","WBGene00020218",NA,NA,NA,NA,NA
"8057","WBGene00020223",NA,NA,NA,NA,NA
"8058","WBGene00020229",NA,NA,NA,NA,NA
"8059","WBGene00020230",NA,NA,NA,NA,NA
"8060","WBGene00020234",NA,NA,NA,NA,NA
"8061","WBGene00020237",NA,NA,NA,NA,NA
"8062","WBGene00020245",NA,NA,NA,NA,NA
"8063","WBGene00020246",NA,NA,NA,NA,NA
"8064","WBGene00020247",NA,NA,NA,NA,NA
"8065","WBGene00020248",NA,NA,NA,NA,NA
"8066","WBGene00020249",NA,NA,NA,NA,NA
"8067","WBGene00020250",NA,NA,NA,NA,NA
"8068","WBGene00020251",NA,NA,NA,NA,NA
"8069","WBGene00020258",NA,NA,NA,NA,NA
"8070","WBGene00020259",NA,NA,NA,NA,NA
"8071","WBGene00020263",NA,NA,NA,NA,NA
"8072","WBGene00020264",NA,NA,NA,NA,NA
"8073","WBGene00020268",NA,NA,NA,NA,NA
"8074","WBGene00020269",NA,NA,NA,NA,NA
"8075","WBGene00020270",NA,NA,NA,NA,NA
"8076","WBGene00020273",NA,NA,NA,NA,NA
"8077","WBGene00020274",NA,NA,NA,NA,NA
"8078","WBGene00020275",NA,NA,NA,NA,NA
"8079","WBGene00020279",NA,NA,NA,NA,NA
"8080","WBGene00020280",NA,NA,NA,NA,NA
"8081","WBGene00020281",NA,NA,NA,NA,NA
"8082","WBGene00020282",NA,NA,NA,NA,NA
"8083","WBGene00020283",NA,NA,NA,NA,NA
"8084","WBGene00020284",NA,NA,NA,NA,NA
"8085","WBGene00020286",NA,NA,NA,NA,NA
"8086","WBGene00020287",NA,NA,NA,NA,NA
"8087","WBGene00020294",NA,NA,NA,NA,NA
"8088","WBGene00020295",NA,NA,NA,NA,NA
"8089","WBGene00020296",NA,NA,NA,NA,NA
"8090","WBGene00020297",NA,NA,NA,NA,NA
"8091","WBGene00020298",NA,NA,NA,NA,NA
"8092","WBGene00020299",NA,NA,NA,NA,NA
"8093","WBGene00020300",NA,NA,NA,NA,NA
